@RELATION 'Shuttle, without duplicates, v07'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
51.0,23.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,1362.0,'yes'
42.0,23.0,77.0,0.0,28.0,0.0,34.0,48.0,14.0,1808.0,'yes'
50.0,23.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,2798.0,'yes'
42.0,22.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,4765.0,'yes'
49.0,31.0,77.0,0.0,-22.0,0.0,28.0,101.0,72.0,4801.0,'yes'
48.0,45.0,77.0,0.0,-22.0,0.0,29.0,101.0,72.0,5744.0,'yes'
50.0,22.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,7082.0,'yes'
42.0,23.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,7530.0,'yes'
57.0,92.0,80.0,0.0,34.0,0.0,23.0,46.0,24.0,8186.0,'yes'
44.0,27.0,77.0,0.0,28.0,0.0,33.0,48.0,16.0,9932.0,'yes'
49.0,22.0,79.0,0.0,42.0,0.0,30.0,37.0,8.0,10532.0,'yes'
64.0,78.0,82.0,0.0,-42.0,-6.0,18.0,126.0,108.0,10946.0,'yes'
47.0,22.0,79.0,0.0,42.0,0.0,31.0,37.0,6.0,14178.0,'yes'
37.0,0.0,81.0,0.0,10.0,-9.0,45.0,71.0,26.0,3951.0,'no'
56.0,0.0,86.0,0.0,54.0,-11.0,30.0,32.0,2.0,2044.0,'no'
37.0,0.0,81.0,-4.0,26.0,-9.0,45.0,55.0,10.0,5130.0,'no'
55.0,5.0,78.0,-1.0,42.0,0.0,23.0,37.0,14.0,11060.0,'no'
55.0,0.0,95.0,0.0,38.0,-24.0,40.0,57.0,16.0,14173.0,'no'
56.0,2.0,96.0,0.0,54.0,1.0,40.0,42.0,2.0,8956.0,'no'
79.0,0.0,83.0,0.0,-38.0,15.0,4.0,122.0,118.0,9184.0,'no'
45.0,0.0,79.0,-1.0,44.0,-2.0,33.0,35.0,2.0,4286.0,'no'
56.0,0.0,81.0,0.0,-14.0,16.0,25.0,97.0,72.0,3974.0,'no'
55.0,0.0,92.0,0.0,-4.0,20.0,36.0,97.0,60.0,12692.0,'no'
49.0,4.0,83.0,0.0,46.0,-30.0,34.0,37.0,2.0,2034.0,'no'
41.0,-2.0,81.0,0.0,38.0,-20.0,40.0,42.0,2.0,10370.0,'no'
101.0,0.0,102.0,0.0,70.0,-20.0,1.0,32.0,32.0,2290.0,'no'
45.0,0.0,76.0,0.0,46.0,10.0,30.0,29.0,0.0,8971.0,'no'
46.0,0.0,86.0,0.0,46.0,14.0,41.0,40.0,0.0,5294.0,'no'
37.0,2.0,106.0,-1.0,36.0,0.0,69.0,70.0,0.0,8254.0,'no'
51.0,-1.0,87.0,0.0,52.0,3.0,36.0,35.0,0.0,4529.0,'no'
45.0,-4.0,86.0,0.0,44.0,-1.0,41.0,42.0,2.0,3949.0,'no'
46.0,0.0,88.0,0.0,46.0,12.0,42.0,41.0,0.0,1343.0,'no'
37.0,-1.0,77.0,0.0,38.0,9.0,39.0,38.0,0.0,4140.0,'no'
41.0,-3.0,77.0,0.0,42.0,8.0,37.0,36.0,0.0,278.0,'no'
56.0,-5.0,86.0,0.0,54.0,-30.0,31.0,32.0,2.0,10462.0,'no'
43.0,-5.0,89.0,0.0,42.0,0.0,46.0,48.0,2.0,10048.0,'no'
39.0,4.0,83.0,0.0,38.0,0.0,44.0,44.0,0.0,13148.0,'no'
46.0,0.0,84.0,0.0,44.0,-27.0,38.0,40.0,2.0,5877.0,'no'
45.0,5.0,90.0,0.0,44.0,0.0,44.0,46.0,2.0,20.0,'no'
79.0,0.0,83.0,5.0,-40.0,14.0,5.0,125.0,120.0,8035.0,'no'
37.0,0.0,78.0,0.0,10.0,-11.0,41.0,68.0,26.0,4167.0,'no'
44.0,1.0,79.0,0.0,42.0,-25.0,35.0,37.0,2.0,9495.0,'no'
43.0,0.0,86.0,-10.0,42.0,-20.0,42.0,44.0,2.0,6151.0,'no'
45.0,-1.0,83.0,0.0,44.0,-17.0,38.0,39.0,2.0,10202.0,'no'
37.0,0.0,94.0,0.0,12.0,-10.0,57.0,81.0,24.0,1772.0,'no'
44.0,0.0,76.0,0.0,44.0,19.0,32.0,32.0,0.0,12896.0,'no'
53.0,-2.0,80.0,0.0,52.0,-25.0,27.0,28.0,2.0,3892.0,'no'
45.0,0.0,76.0,0.0,44.0,-16.0,31.0,32.0,2.0,5604.0,'no'
45.0,0.0,76.0,0.0,44.0,-20.0,31.0,32.0,2.0,8075.0,'no'
62.0,0.0,109.0,0.0,62.0,3.0,47.0,47.0,0.0,3783.0,'no'
43.0,0.0,86.0,7.0,44.0,17.0,43.0,42.0,0.0,5081.0,'no'
43.0,0.0,86.0,0.0,44.0,12.0,43.0,42.0,0.0,13162.0,'no'
41.0,0.0,77.0,0.0,42.0,17.0,36.0,35.0,0.0,937.0,'no'
44.0,-3.0,88.0,0.0,44.0,0.0,44.0,44.0,0.0,5249.0,'no'
85.0,0.0,89.0,0.0,2.0,-11.0,4.0,86.0,82.0,11370.0,'no'
37.0,0.0,107.0,0.0,38.0,23.0,69.0,68.0,0.0,12551.0,'no'
37.0,0.0,77.0,-3.0,28.0,0.0,40.0,48.0,8.0,4174.0,'no'
53.0,0.0,84.0,0.0,52.0,-5.0,31.0,32.0,2.0,9654.0,'no'
55.0,0.0,77.0,0.0,10.0,15.0,22.0,67.0,46.0,7055.0,'no'
51.0,-5.0,84.0,0.0,50.0,-5.0,34.0,35.0,2.0,8607.0,'no'
55.0,0.0,97.0,0.0,46.0,-7.0,42.0,51.0,8.0,1340.0,'no'
42.0,1.0,93.0,0.0,42.0,0.0,51.0,52.0,0.0,4433.0,'no'
41.0,0.0,109.0,2.0,38.0,-4.0,68.0,70.0,2.0,3810.0,'no'
55.0,0.0,77.0,0.0,28.0,3.0,21.0,48.0,28.0,1882.0,'no'
37.0,0.0,97.0,0.0,36.0,14.0,59.0,60.0,2.0,4036.0,'no'
83.0,0.0,86.0,-2.0,-4.0,2.0,3.0,92.0,88.0,2329.0,'no'
55.0,0.0,93.0,0.0,6.0,-3.0,37.0,88.0,50.0,5268.0,'no'
37.0,0.0,77.0,5.0,-12.0,-16.0,41.0,90.0,50.0,7865.0,'no'
38.0,0.0,94.0,6.0,38.0,0.0,56.0,55.0,0.0,9903.0,'no'
37.0,0.0,97.0,-7.0,28.0,0.0,60.0,69.0,8.0,5073.0,'no'
37.0,0.0,97.0,5.0,34.0,0.0,60.0,64.0,4.0,11690.0,'no'
60.0,0.0,110.0,-6.0,60.0,0.0,50.0,51.0,2.0,12457.0,'no'
45.0,1.0,86.0,0.0,46.0,28.0,41.0,40.0,0.0,5676.0,'no'
50.0,-5.0,78.0,0.0,50.0,0.0,28.0,29.0,0.0,1217.0,'no'
41.0,0.0,76.0,-3.0,42.0,4.0,34.0,34.0,0.0,2837.0,'no'
51.0,5.0,78.0,-1.0,50.0,0.0,27.0,29.0,2.0,7713.0,'no'
44.0,2.0,88.0,0.0,44.0,7.0,45.0,44.0,0.0,9848.0,'no'
57.0,-2.0,81.0,7.0,56.0,0.0,24.0,24.0,0.0,4313.0,'no'
102.0,0.0,103.0,0.0,72.0,31.0,1.0,31.0,30.0,12243.0,'no'
37.0,1.0,111.0,11.0,28.0,0.0,73.0,82.0,8.0,10858.0,'no'
37.0,1.0,99.0,0.0,28.0,0.0,62.0,71.0,8.0,130.0,'no'
37.0,0.0,81.0,6.0,36.0,0.0,44.0,45.0,0.0,6299.0,'no'
45.0,0.0,83.0,0.0,44.0,-13.0,38.0,39.0,2.0,5389.0,'no'
41.0,-2.0,86.0,0.0,38.0,-16.0,46.0,48.0,2.0,5533.0,'no'
41.0,0.0,86.0,0.0,38.0,-17.0,45.0,48.0,2.0,7705.0,'no'
56.0,0.0,96.0,0.0,52.0,-17.0,40.0,44.0,4.0,6939.0,'no'
41.0,0.0,86.0,4.0,38.0,-8.0,46.0,48.0,2.0,14083.0,'no'
37.0,0.0,76.0,0.0,34.0,-4.0,39.0,43.0,4.0,14209.0,'no'
42.0,2.0,79.0,0.0,42.0,0.0,37.0,38.0,2.0,3937.0,'no'
56.0,3.0,98.0,1.0,38.0,-15.0,42.0,59.0,18.0,997.0,'no'
45.0,0.0,76.0,0.0,46.0,20.0,30.0,29.0,0.0,3691.0,'no'
86.0,2.0,89.0,0.0,2.0,-2.0,3.0,86.0,84.0,6269.0,'no'
45.0,0.0,82.0,0.0,46.0,21.0,37.0,35.0,0.0,2575.0,'no'
42.0,0.0,87.0,0.0,42.0,0.0,45.0,46.0,2.0,6736.0,'no'
68.0,0.0,111.0,0.0,68.0,0.0,43.0,44.0,0.0,7420.0,'no'
38.0,5.0,77.0,0.0,36.0,-6.0,39.0,41.0,2.0,9051.0,'no'
37.0,0.0,77.0,0.0,0.0,16.0,41.0,77.0,36.0,13404.0,'no'
46.0,-1.0,78.0,0.0,46.0,0.0,32.0,32.0,0.0,8818.0,'no'
50.0,-2.0,86.0,-1.0,50.0,0.0,36.0,37.0,0.0,12988.0,'no'
56.0,3.0,77.0,0.0,-28.0,-30.0,21.0,105.0,84.0,9964.0,'no'
37.0,0.0,79.0,0.0,0.0,-1.0,42.0,79.0,36.0,8960.0,'no'
45.0,0.0,87.0,1.0,44.0,-4.0,42.0,43.0,2.0,1087.0,'no'
37.0,0.0,77.0,5.0,36.0,9.0,40.0,41.0,0.0,9984.0,'no'
44.0,-2.0,89.0,0.0,44.0,0.0,45.0,45.0,0.0,2038.0,'no'
37.0,0.0,91.0,6.0,8.0,1.0,53.0,83.0,30.0,2861.0,'no'
40.0,3.0,93.0,-1.0,38.0,0.0,53.0,55.0,2.0,10869.0,'no'
39.0,-1.0,76.0,0.0,38.0,0.0,36.0,37.0,0.0,8155.0,'no'
45.0,0.0,83.0,0.0,44.0,-17.0,37.0,39.0,2.0,7861.0,'no'
56.0,0.0,98.0,0.0,44.0,31.0,42.0,54.0,12.0,9305.0,'no'
56.0,0.0,81.0,0.0,-4.0,19.0,25.0,86.0,62.0,9904.0,'no'
56.0,-1.0,78.0,-3.0,8.0,-9.0,22.0,70.0,48.0,2643.0,'no'
42.0,0.0,81.0,-2.0,42.0,0.0,39.0,40.0,0.0,9228.0,'no'
48.0,0.0,78.0,0.0,50.0,22.0,30.0,29.0,0.0,8671.0,'no'
37.0,0.0,106.0,0.0,24.0,-16.0,69.0,83.0,14.0,13397.0,'no'
55.0,0.0,93.0,0.0,50.0,-1.0,38.0,44.0,6.0,9995.0,'no'
44.0,5.0,75.0,0.0,44.0,2.0,31.0,31.0,0.0,10626.0,'no'
108.0,0.0,109.0,0.0,72.0,5.0,1.0,36.0,36.0,7622.0,'no'
50.0,-2.0,101.0,-2.0,50.0,0.0,51.0,52.0,0.0,6146.0,'no'
38.0,-4.0,97.0,0.0,38.0,0.0,59.0,59.0,0.0,3277.0,'no'
