@RELATION 'Shuttle, without duplicates, with normalization, v04'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.2,0.5605095541401274,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.3472222222222222,0.7492163009404389,0.7371134020618557,1362.0,'yes'
0.07142857142857142,0.5605095541401274,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.4583333333333333,0.7492163009404389,0.7164948453608248,1808.0,'yes'
0.18571428571428572,0.5605095541401274,0.06818181818181818,0.016844469399213923,0.056818181818181816,0.08842801322512775,0.3611111111111111,0.9153605015673981,0.8711340206185567,2798.0,'yes'
0.07142857142857142,0.554140127388535,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.4722222222222222,0.7492163009404389,0.7164948453608248,4765.0,'yes'
0.17142857142857143,0.6114649681528662,0.06818181818181818,0.016844469399213923,0.056818181818181816,0.08842801322512775,0.375,0.9153605015673981,0.865979381443299,4801.0,'yes'
0.15714285714285714,0.7006369426751592,0.06818181818181818,0.016844469399213923,0.056818181818181816,0.08842801322512775,0.3888888888888889,0.9153605015673981,0.865979381443299,5744.0,'yes'
0.18571428571428572,0.554140127388535,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.3472222222222222,0.7492163009404389,0.7371134020618557,7082.0,'yes'
0.07142857142857142,0.5605095541401274,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.4722222222222222,0.7492163009404389,0.7164948453608248,7530.0,'yes'
0.2857142857142857,1.0,0.13636363636363635,0.016844469399213923,0.2159090909090909,0.08842801322512775,0.3055555555555556,0.7429467084639498,0.7422680412371134,8186.0,'yes'
0.1,0.5859872611464968,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08842801322512775,0.4444444444444444,0.7492163009404389,0.7216494845360825,9932.0,'yes'
0.17142857142857143,0.554140127388535,0.11363636363636363,0.016844469399213923,0.23863636363636365,0.08842801322512775,0.4027777777777778,0.7147335423197492,0.7010309278350515,10532.0,'yes'
0.38571428571428573,0.910828025477707,0.18181818181818182,0.016844469399213923,0.0,0.0880673279230538,0.2361111111111111,0.9937304075235109,0.9587628865979382,10946.0,'yes'
0.14285714285714285,0.554140127388535,0.11363636363636363,0.016844469399213923,0.23863636363636365,0.08842801322512775,0.4166666666666667,0.7147335423197492,0.6958762886597938,14178.0,'yes'
0.07142857142857142,0.42038216560509556,0.3181818181818182,0.016844469399213923,0.23863636363636365,0.08842801322512775,0.625,0.7429467084639498,0.6804123711340206,12419.0,'no'
0.2714285714285714,0.4140127388535032,0.36363636363636365,0.016844469399213923,0.2727272727272727,0.08734595731890592,0.4583333333333333,0.7084639498432602,0.6855670103092784,11731.0,'no'
0.11428571428571428,0.4140127388535032,0.3409090909090909,0.017405951712521055,0.24431818181818182,0.08842801322512775,0.5972222222222222,0.7398119122257053,0.6804123711340206,7877.0,'no'
0.12857142857142856,0.4267515923566879,0.3181818181818182,0.016844469399213923,0.25,0.08854824165915239,0.5694444444444444,0.7272727272727273,0.6804123711340206,1312.0,'no'
0.08571428571428572,0.3821656050955414,0.11363636363636363,0.016844469399213923,0.23863636363636365,0.08842801322512775,0.4861111111111111,0.7147335423197492,0.6855670103092784,12383.0,'no'
0.2714285714285714,0.4140127388535032,0.5227272727272727,0.01909039865244245,0.26704545454545453,0.08993086865043583,0.5555555555555556,0.7398119122257053,0.6907216494845361,6693.0,'no'
0.08571428571428572,0.4140127388535032,0.1590909090909091,0.015160022459292532,0.24431818181818182,0.08957018334836189,0.5,0.7147335423197492,0.6804123711340206,12039.0,'no'
0.24285714285714285,0.4140127388535032,0.3181818181818182,0.01291409320606401,0.2727272727272727,0.08842801322512775,0.4722222222222222,0.7053291536050157,0.6804123711340206,2484.0,'no'
0.02857142857142857,0.40764331210191085,0.045454545454545456,0.016844469399213923,0.22727272727272727,0.08842801322512775,0.4861111111111111,0.7147335423197492,0.6804123711340206,8155.0,'no'
0.0,0.4140127388535032,0.06818181818181818,0.016844469399213923,0.22727272727272727,0.08975052599939885,0.5416666666666666,0.7210031347962382,0.6804123711340206,13689.0,'no'
0.04285714285714286,0.42038216560509556,0.3181818181818182,0.016844469399213923,0.22727272727272727,0.08842801322512775,0.6388888888888888,0.7523510971786834,0.6855670103092784,1258.0,'no'
0.11428571428571428,0.42038216560509556,0.2727272727272727,0.016844469399213923,0.24431818181818182,0.08818755635707845,0.5555555555555556,0.7304075235109718,0.6855670103092784,7171.0,'no'
0.2571428571428571,0.40764331210191085,0.38636363636363635,0.016844469399213923,0.2727272727272727,0.08800721370604148,0.4722222222222222,0.7147335423197492,0.6855670103092784,5702.0,'no'
0.1,0.4012738853503185,0.29545454545454547,0.017967434025828188,0.24431818181818182,0.08842801322512775,0.5833333333333334,0.7335423197492164,0.6804123711340206,10775.0,'no'
0.05714285714285714,0.4140127388535032,0.20454545454545456,0.016844469399213923,0.22727272727272727,0.0880673279230538,0.5694444444444444,0.7366771159874608,0.6855670103092784,3148.0,'no'
0.2714285714285714,0.4140127388535032,0.18181818181818182,0.02021336327905671,0.08522727272727272,0.08824767057409078,0.3472222222222222,0.896551724137931,0.8556701030927835,3051.0,'no'
0.0,0.4140127388535032,0.06818181818181818,0.016844469399213923,0.19886363636363635,0.08740607153591824,0.5416666666666666,0.7492163009404389,0.7010309278350515,7429.0,'no'
0.05714285714285714,0.4140127388535032,0.18181818181818182,0.016282987085906794,0.22727272727272727,0.08842801322512775,0.5555555555555556,0.7335423197492164,0.6855670103092784,9271.0,'no'
0.2714285714285714,0.4140127388535032,0.11363636363636363,0.020774845592363842,0.11931818181818182,0.08842801322512775,0.3055555555555556,0.8463949843260188,0.8247422680412371,4262.0,'no'
0.2571428571428571,0.40764331210191085,0.38636363636363635,0.015721504772599662,0.10795454545454546,0.08848812744214006,0.4722222222222222,0.8996865203761756,0.8350515463917526,6454.0,'no'
0.17142857142857143,0.4267515923566879,0.2727272727272727,0.016844469399213923,0.26136363636363635,0.08981064021641118,0.5138888888888888,0.7147335423197492,0.6804123711340206,2434.0,'no'
0.05714285714285714,0.4140127388535032,0.29545454545454547,0.016844469399213923,0.23863636363636365,0.08969041178238653,0.625,0.7429467084639498,0.6804123711340206,13169.0,'no'
0.2571428571428571,0.4140127388535032,0.4772727272727273,0.016282987085906794,0.26704545454545453,0.08734595731890592,0.5416666666666666,0.7366771159874608,0.6907216494845361,3714.0,'no'
0.2,0.4140127388535032,0.13636363636363635,0.016844469399213923,0.26704545454545453,0.0898707544334235,0.3888888888888889,0.6865203761755486,0.6804123711340206,13599.0,'no'
0.07142857142857142,0.40764331210191085,0.29545454545454547,0.016844469399213923,0.23863636363636365,0.08842801322512775,0.6111111111111112,0.7429467084639498,0.6804123711340206,13906.0,'no'
0.4142857142857143,0.4140127388535032,0.7954545454545454,0.016844469399213923,0.30113636363636365,0.08704538623384431,0.5833333333333334,0.7398119122257053,0.6855670103092784,13194.0,'no'
0.2714285714285714,0.4140127388535032,0.09090909090909091,0.016844469399213923,0.14772727272727273,0.0880673279230538,0.2916666666666667,0.8119122257053292,0.7989690721649485,8775.0,'no'
0.6285714285714286,0.39490445859872614,0.25,0.016844469399213923,0.005681818181818182,0.08866847009317703,0.041666666666666664,0.9937304075235109,0.9948453608247423,8338.0,'no'
