@RELATION 'Shuttle, without duplicates, v10'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
51.0,23.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,1362.0,'yes'
42.0,23.0,77.0,0.0,28.0,0.0,34.0,48.0,14.0,1808.0,'yes'
50.0,23.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,2798.0,'yes'
42.0,22.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,4765.0,'yes'
49.0,31.0,77.0,0.0,-22.0,0.0,28.0,101.0,72.0,4801.0,'yes'
48.0,45.0,77.0,0.0,-22.0,0.0,29.0,101.0,72.0,5744.0,'yes'
50.0,22.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,7082.0,'yes'
42.0,23.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,7530.0,'yes'
57.0,92.0,80.0,0.0,34.0,0.0,23.0,46.0,24.0,8186.0,'yes'
44.0,27.0,77.0,0.0,28.0,0.0,33.0,48.0,16.0,9932.0,'yes'
49.0,22.0,79.0,0.0,42.0,0.0,30.0,37.0,8.0,10532.0,'yes'
64.0,78.0,82.0,0.0,-42.0,-6.0,18.0,126.0,108.0,10946.0,'yes'
47.0,22.0,79.0,0.0,42.0,0.0,31.0,37.0,6.0,14178.0,'yes'
45.0,0.0,79.0,0.0,46.0,8.0,33.0,32.0,0.0,7740.0,'no'
44.0,1.0,86.0,0.0,42.0,-11.0,43.0,45.0,2.0,10953.0,'no'
104.0,1.0,105.0,1.0,70.0,0.0,1.0,35.0,34.0,11686.0,'no'
37.0,0.0,79.0,0.0,8.0,3.0,43.0,72.0,28.0,13738.0,'no'
48.0,0.0,77.0,0.0,46.0,-1.0,28.0,30.0,2.0,10534.0,'no'
56.0,0.0,78.0,0.0,24.0,-9.0,22.0,55.0,32.0,4003.0,'no'
56.0,-1.0,95.0,-1.0,44.0,27.0,40.0,51.0,12.0,9403.0,'no'
49.0,5.0,77.0,0.0,46.0,-8.0,28.0,30.0,2.0,6837.0,'no'
58.0,0.0,86.0,0.0,56.0,-3.0,27.0,29.0,2.0,4184.0,'no'
42.0,0.0,83.0,6.0,42.0,0.0,41.0,42.0,2.0,3123.0,'no'
56.0,3.0,77.0,0.0,0.0,0.0,22.0,77.0,56.0,1561.0,'no'
56.0,5.0,86.0,0.0,54.0,-30.0,29.0,32.0,2.0,3320.0,'no'
52.0,-4.0,81.0,0.0,52.0,-4.0,28.0,29.0,0.0,4428.0,'no'
51.0,0.0,88.0,2.0,52.0,0.0,36.0,36.0,0.0,10540.0,'no'
44.0,1.0,77.0,2.0,44.0,0.0,33.0,33.0,0.0,9947.0,'no'
56.0,-5.0,81.0,0.0,56.0,3.0,25.0,24.0,0.0,4116.0,'no'
55.0,0.0,79.0,0.0,18.0,-6.0,23.0,61.0,38.0,2005.0,'no'
49.0,0.0,81.0,0.0,50.0,13.0,32.0,32.0,0.0,8595.0,'no'
51.0,0.0,81.0,0.0,52.0,29.0,30.0,29.0,0.0,13837.0,'no'
37.0,0.0,76.0,0.0,30.0,8.0,40.0,45.0,6.0,9006.0,'no'
37.0,0.0,79.0,0.0,18.0,4.0,43.0,61.0,18.0,2968.0,'no'
55.0,0.0,79.0,0.0,12.0,3.0,23.0,66.0,42.0,6267.0,'no'
37.0,0.0,78.0,0.0,16.0,15.0,41.0,63.0,22.0,12803.0,'no'
37.0,0.0,104.0,-6.0,34.0,0.0,67.0,71.0,4.0,9142.0,'no'
49.0,0.0,106.0,0.0,50.0,15.0,58.0,57.0,0.0,6073.0,'no'
37.0,-1.0,82.0,-3.0,36.0,-26.0,45.0,46.0,2.0,7976.0,'no'
41.0,-3.0,82.0,0.0,38.0,-11.0,41.0,43.0,2.0,2763.0,'no'
41.0,0.0,77.0,0.0,38.0,-29.0,36.0,38.0,2.0,13940.0,'no'
49.0,3.0,82.0,0.0,46.0,-3.0,33.0,35.0,2.0,8946.0,'no'
37.0,0.0,106.0,0.0,34.0,28.0,69.0,73.0,4.0,577.0,'no'
37.0,0.0,106.0,2.0,20.0,-9.0,69.0,85.0,16.0,5358.0,'no'
37.0,0.0,80.0,6.0,34.0,0.0,43.0,46.0,4.0,1642.0,'no'
52.0,4.0,88.0,-1.0,52.0,-2.0,36.0,36.0,0.0,2449.0,'no'
44.0,0.0,80.0,0.0,44.0,11.0,36.0,36.0,0.0,13968.0,'no'
37.0,0.0,76.0,-5.0,28.0,9.0,39.0,47.0,8.0,5013.0,'no'
46.0,0.0,83.0,0.0,46.0,3.0,37.0,36.0,0.0,14448.0,'no'
37.0,0.0,78.0,0.0,10.0,-11.0,41.0,68.0,26.0,4167.0,'no'
37.0,0.0,107.0,0.0,36.0,-5.0,69.0,71.0,2.0,8964.0,'no'
40.0,-2.0,109.0,0.0,38.0,0.0,70.0,71.0,2.0,5089.0,'no'
56.0,-1.0,97.0,0.0,44.0,-4.0,41.0,53.0,12.0,3288.0,'no'
37.0,0.0,79.0,0.0,28.0,19.0,42.0,50.0,8.0,470.0,'no'
85.0,0.0,88.0,0.0,2.0,15.0,3.0,86.0,82.0,3596.0,'no'
46.0,1.0,85.0,-7.0,46.0,0.0,39.0,39.0,0.0,2255.0,'no'
55.0,0.0,96.0,0.0,50.0,-5.0,41.0,47.0,6.0,5282.0,'no'
55.0,0.0,92.0,0.0,-2.0,0.0,36.0,94.0,58.0,5196.0,'no'
47.0,-2.0,79.0,3.0,46.0,0.0,32.0,32.0,0.0,9320.0,'no'
116.0,4501.0,106.0,-2.0,30.0,47.0,-10.0,75.0,84.0,5218.0,'no'
44.0,0.0,85.0,-1.0,44.0,0.0,41.0,41.0,0.0,1666.0,'no'
53.0,0.0,84.0,0.0,54.0,7.0,31.0,30.0,0.0,9564.0,'no'
37.0,0.0,76.0,0.0,20.0,0.0,40.0,55.0,16.0,12430.0,'no'
38.0,-1.0,82.0,-4.0,38.0,-6.0,44.0,43.0,0.0,3465.0,'no'
37.0,0.0,83.0,0.0,6.0,3.0,46.0,78.0,32.0,6442.0,'no'
56.0,0.0,78.0,0.0,8.0,-14.0,22.0,70.0,48.0,4907.0,'no'
44.0,0.0,77.0,0.0,44.0,14.0,34.0,34.0,0.0,7570.0,'no'
45.0,4.0,80.0,0.0,44.0,0.0,35.0,36.0,2.0,5997.0,'no'
37.0,1.0,111.0,13.0,28.0,0.0,73.0,82.0,8.0,5090.0,'no'
56.0,0.0,78.0,2.0,8.0,-27.0,22.0,70.0,48.0,7860.0,'no'
44.0,0.0,86.0,0.0,42.0,-22.0,43.0,45.0,2.0,2840.0,'no'
51.0,0.0,90.0,0.0,52.0,5.0,38.0,38.0,0.0,9135.0,'no'
41.0,0.0,79.0,1.0,42.0,3.0,38.0,38.0,0.0,11662.0,'no'
37.0,0.0,75.0,-2.0,20.0,-4.0,38.0,54.0,16.0,1932.0,'no'
55.0,2.0,77.0,0.0,54.0,0.0,23.0,23.0,0.0,13419.0,'no'
41.0,-2.0,83.0,0.0,42.0,1.0,42.0,42.0,0.0,8303.0,'no'
38.0,3.0,102.0,0.0,38.0,2.0,64.0,63.0,0.0,11159.0,'no'
37.0,1.0,75.0,0.0,26.0,-5.0,38.0,49.0,12.0,12223.0,'no'
56.0,0.0,95.0,-7.0,42.0,11.0,40.0,54.0,14.0,7752.0,'no'
56.0,1.0,80.0,0.0,-2.0,0.0,24.0,83.0,58.0,10562.0,'no'
43.0,0.0,86.0,0.0,44.0,23.0,43.0,42.0,0.0,3620.0,'no'
56.0,0.0,86.0,1.0,56.0,16.0,31.0,30.0,0.0,2427.0,'no'
40.0,-5.0,76.0,0.0,38.0,0.0,36.0,37.0,2.0,7308.0,'no'
55.0,-2.0,99.0,0.0,50.0,0.0,43.0,49.0,6.0,731.0,'no'
37.0,0.0,76.0,0.0,20.0,-4.0,40.0,55.0,16.0,13951.0,'no'
44.0,-4.0,80.0,3.0,44.0,13.0,36.0,36.0,0.0,4410.0,'no'
37.0,0.0,83.0,0.0,38.0,12.0,45.0,44.0,0.0,3226.0,'no'
50.0,5.0,78.0,0.0,50.0,0.0,28.0,29.0,0.0,5146.0,'no'
37.0,5.0,76.0,0.0,38.0,31.0,39.0,37.0,0.0,9568.0,'no'
55.0,0.0,96.0,0.0,50.0,-17.0,41.0,47.0,6.0,4759.0,'no'
45.0,-3.0,83.0,0.0,46.0,13.0,37.0,36.0,0.0,6362.0,'no'
55.0,0.0,93.0,2.0,10.0,0.0,37.0,82.0,46.0,11193.0,'no'
49.0,0.0,88.0,0.0,46.0,-25.0,39.0,41.0,2.0,8736.0,'no'
37.0,-2.0,83.0,5.0,34.0,0.0,46.0,49.0,4.0,6698.0,'no'
47.0,0.0,77.0,-3.0,46.0,0.0,29.0,30.0,0.0,3798.0,'no'
55.0,-1.0,81.0,-3.0,54.0,-5.0,26.0,27.0,0.0,11820.0,'no'
83.0,0.0,86.0,0.0,-6.0,-13.0,3.0,94.0,90.0,3455.0,'no'
45.0,0.0,84.0,0.0,46.0,21.0,38.0,37.0,0.0,12398.0,'no'
55.0,0.0,93.0,0.0,50.0,16.0,37.0,44.0,6.0,10769.0,'no'
56.0,0.0,77.0,0.0,-20.0,22.0,21.0,97.0,76.0,3070.0,'no'
55.0,0.0,78.0,0.0,6.0,21.0,23.0,73.0,50.0,5075.0,'no'
56.0,0.0,81.0,6.0,-10.0,-7.0,25.0,92.0,66.0,8819.0,'no'
82.0,0.0,85.0,-1.0,-2.0,0.0,3.0,88.0,84.0,12375.0,'no'
57.0,0.0,80.0,-7.0,56.0,0.0,23.0,23.0,0.0,9678.0,'no'
49.0,0.0,95.0,-2.0,50.0,2.0,46.0,46.0,0.0,6633.0,'no'
73.0,11.0,77.0,9.0,-42.0,-5.0,4.0,121.0,118.0,13691.0,'no'
37.0,0.0,97.0,0.0,28.0,-4.0,60.0,69.0,8.0,10036.0,'no'
56.0,0.0,97.0,0.0,44.0,4.0,41.0,53.0,12.0,4317.0,'no'
37.0,0.0,77.0,0.0,34.0,4.0,40.0,43.0,4.0,12554.0,'no'
37.0,-10.0,80.0,0.0,34.0,0.0,43.0,46.0,2.0,5929.0,'no'
41.0,-5.0,81.0,0.0,38.0,-30.0,40.0,43.0,2.0,1207.0,'no'
37.0,1.0,90.0,0.0,20.0,7.0,53.0,70.0,16.0,5745.0,'no'
40.0,1.0,78.0,8.0,38.0,0.0,38.0,39.0,2.0,4939.0,'no'
37.0,3.0,104.0,0.0,18.0,7.0,66.0,86.0,20.0,9594.0,'no'
40.0,1.0,86.0,0.0,38.0,0.0,47.0,48.0,2.0,9723.0,'no'
38.0,-5.0,76.0,0.0,-2.0,0.0,38.0,79.0,40.0,13752.0,'no'
101.0,1.0,102.0,5.0,72.0,8.0,1.0,30.0,28.0,6331.0,'no'
45.0,5.0,86.0,0.0,44.0,-6.0,40.0,42.0,2.0,2655.0,'no'
39.0,5.0,86.0,0.0,38.0,0.0,47.0,47.0,0.0,8071.0,'no'
