@RELATION 'Shuttle, without duplicates, with normalization, v10'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.17721518987341772,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.43373493975903615,0.24271844660194175,0.18032786885245902,1362.0,'yes'
0.06329113924050633,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5301204819277109,0.24271844660194175,0.11475409836065574,1808.0,'yes'
0.16455696202531644,0.2965755576500157,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.4457831325301205,0.7572815533980582,0.6065573770491803,2798.0,'yes'
0.06329113924050633,0.2964184731385485,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5421686746987951,0.24271844660194175,0.11475409836065574,4765.0,'yes'
0.1518987341772152,0.29783223374175305,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.4578313253012048,0.7572815533980582,0.5901639344262295,4801.0,'yes'
0.13924050632911392,0.30003141690229346,0.07692307692307693,0.24,0.17543859649122806,0.18023255813953487,0.46987951807228917,0.7572815533980582,0.5901639344262295,5744.0,'yes'
0.16455696202531644,0.2964184731385485,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.43373493975903615,0.24271844660194175,0.18032786885245902,7082.0,'yes'
0.06329113924050633,0.2965755576500157,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5421686746987951,0.24271844660194175,0.11475409836065574,7530.0,'yes'
0.25316455696202533,0.3074143889412504,0.15384615384615385,0.24,0.6666666666666666,0.18023255813953487,0.39759036144578314,0.22330097087378642,0.19672131147540983,8186.0,'yes'
0.08860759493670886,0.2972038956958844,0.07692307692307693,0.24,0.6140350877192983,0.18023255813953487,0.5180722891566265,0.24271844660194175,0.13114754098360656,9932.0,'yes'
0.1518987341772152,0.2964184731385485,0.1282051282051282,0.24,0.7368421052631579,0.18023255813953487,0.4819277108433735,0.13592233009708737,0.06557377049180328,10532.0,'yes'
0.34177215189873417,0.30521520578071004,0.20512820512820512,0.24,0.0,0.14534883720930233,0.3373493975903614,1.0,0.8852459016393442,10946.0,'yes'
0.12658227848101267,0.2964184731385485,0.1282051282051282,0.24,0.7368421052631579,0.18023255813953487,0.4939759036144578,0.13592233009708737,0.04918032786885246,14178.0,'yes'
0.10126582278481013,0.2929626138862708,0.1282051282051282,0.24,0.7719298245614035,0.22674418604651161,0.5180722891566265,0.08737864077669903,0.0,7740.0,'no'
0.08860759493670886,0.293119698397738,0.3076923076923077,0.24,0.7368421052631579,0.11627906976744186,0.6385542168674698,0.21359223300970873,0.01639344262295082,10953.0,'no'
0.8481012658227848,0.293119698397738,0.7948717948717948,0.25333333333333335,0.9824561403508771,0.18023255813953487,0.13253012048192772,0.11650485436893204,0.2786885245901639,11686.0,'no'
0.0,0.2929626138862708,0.1282051282051282,0.24,0.43859649122807015,0.19767441860465115,0.6385542168674698,0.47572815533980584,0.22950819672131148,13738.0,'no'
0.13924050632911392,0.2929626138862708,0.07692307692307693,0.24,0.7719298245614035,0.1744186046511628,0.4578313253012048,0.06796116504854369,0.01639344262295082,10534.0,'no'
0.24050632911392406,0.2929626138862708,0.10256410256410256,0.24,0.5789473684210527,0.12790697674418605,0.3855421686746988,0.3106796116504854,0.26229508196721313,4003.0,'no'
0.24050632911392406,0.29280552937480364,0.5384615384615384,0.22666666666666666,0.7543859649122807,0.3372093023255814,0.6024096385542169,0.27184466019417475,0.09836065573770492,9403.0,'no'
0.1518987341772152,0.29374803644360664,0.07692307692307693,0.24,0.7719298245614035,0.13372093023255813,0.4578313253012048,0.06796116504854369,0.01639344262295082,6837.0,'no'
0.26582278481012656,0.2929626138862708,0.3076923076923077,0.24,0.8596491228070176,0.16279069767441862,0.4457831325301205,0.05825242718446602,0.01639344262295082,4184.0,'no'
0.06329113924050633,0.2929626138862708,0.23076923076923078,0.32,0.7368421052631579,0.18023255813953487,0.6144578313253012,0.18446601941747573,0.01639344262295082,3123.0,'no'
0.24050632911392406,0.29343386742067235,0.07692307692307693,0.24,0.3684210526315789,0.18023255813953487,0.3855421686746988,0.5242718446601942,0.45901639344262296,1561.0,'no'
0.24050632911392406,0.29374803644360664,0.3076923076923077,0.24,0.8421052631578947,0.005813953488372093,0.46987951807228917,0.08737864077669903,0.01639344262295082,3320.0,'no'
0.189873417721519,0.2923342758404021,0.1794871794871795,0.24,0.8245614035087719,0.1569767441860465,0.4578313253012048,0.05825242718446602,0.0,4428.0,'no'
0.17721518987341772,0.2929626138862708,0.358974358974359,0.26666666666666666,0.8245614035087719,0.18023255813953487,0.5542168674698795,0.1262135922330097,0.0,10540.0,'no'
0.08860759493670886,0.293119698397738,0.07692307692307693,0.26666666666666666,0.7543859649122807,0.18023255813953487,0.5180722891566265,0.0970873786407767,0.0,9947.0,'no'
0.24050632911392406,0.292177191328935,0.1794871794871795,0.24,0.8596491228070176,0.19767441860465115,0.42168674698795183,0.009708737864077669,0.0,4116.0,'no'
0.22784810126582278,0.2929626138862708,0.1282051282051282,0.24,0.5263157894736842,0.14534883720930233,0.39759036144578314,0.36893203883495146,0.3114754098360656,2005.0,'no'
0.1518987341772152,0.2929626138862708,0.1794871794871795,0.24,0.8070175438596491,0.2558139534883721,0.5060240963855421,0.08737864077669903,0.0,8595.0,'no'
0.17721518987341772,0.2929626138862708,0.1794871794871795,0.24,0.8245614035087719,0.3488372093023256,0.4819277108433735,0.05825242718446602,0.0,13837.0,'no'
0.0,0.2929626138862708,0.05128205128205128,0.24,0.631578947368421,0.22674418604651161,0.6024096385542169,0.21359223300970873,0.04918032786885246,9006.0,'no'
0.0,0.2929626138862708,0.1282051282051282,0.24,0.5263157894736842,0.20348837209302326,0.6385542168674698,0.36893203883495146,0.14754098360655737,2968.0,'no'
0.22784810126582278,0.2929626138862708,0.1282051282051282,0.24,0.47368421052631576,0.19767441860465115,0.39759036144578314,0.4174757281553398,0.3442622950819672,6267.0,'no'
0.0,0.2929626138862708,0.10256410256410256,0.24,0.5087719298245614,0.26744186046511625,0.6144578313253012,0.3883495145631068,0.18032786885245902,12803.0,'no'
0.0,0.2929626138862708,0.7692307692307693,0.16,0.6666666666666666,0.18023255813953487,0.927710843373494,0.46601941747572817,0.03278688524590164,9142.0,'no'
0.1518987341772152,0.2929626138862708,0.8205128205128205,0.24,0.8070175438596491,0.26744186046511625,0.8192771084337349,0.3300970873786408,0.0,6073.0,'no'
0.0,0.29280552937480364,0.20512820512820512,0.2,0.6842105263157895,0.029069767441860465,0.6626506024096386,0.22330097087378642,0.01639344262295082,7976.0,'no'
0.05063291139240506,0.2924913603518693,0.20512820512820512,0.24,0.7017543859649122,0.11627906976744186,0.6144578313253012,0.1941747572815534,0.01639344262295082,2763.0,'no'
0.05063291139240506,0.2929626138862708,0.07692307692307693,0.24,0.7017543859649122,0.011627906976744186,0.5542168674698795,0.14563106796116504,0.01639344262295082,13940.0,'no'
0.1518987341772152,0.29343386742067235,0.20512820512820512,0.24,0.7719298245614035,0.16279069767441862,0.5180722891566265,0.11650485436893204,0.01639344262295082,8946.0,'no'
0.0,0.2929626138862708,0.8205128205128205,0.24,0.6666666666666666,0.3430232558139535,0.9518072289156626,0.4854368932038835,0.03278688524590164,577.0,'no'
